DATA;Open;High;Low;Close;Volume;Adjusted
15/04/2010;20,75599704;20,76780699;20,4194133;20,43712823;2611460;20,43712823
16/04/2010;20,66151739;20,66151739;20,25407392;20,25407392;4498769;20,25407392
19/04/2010;20,26588388;20,36036352;20,07692459;20,22454903;5215734;20,22454903
20/04/2010;20,37217348;20,97448122;20,37217348;20,97448122;8987421;20,97448122
22/04/2010;20,75599704;20,75599704;20,37807846;20,60837259;6777156;20,60837259
23/04/2010;20,66742237;20,66742237;20,23635899;20,3662685;5608788;20,3662685
26/04/2010;20,37217348;20,51389295;20,1005445;20,13006939;5037987;20,13006939
27/04/2010;20,13597436;20,33674361;19,68719605;19,81120058;6787906;19,81120058
28/04/2010;20,02377979;20,07692459;19,74624583;19,98834992;4568146;19,98834992
29/04/2010;19,8348205;20,18911917;19,70491098;19,76986574;4616080;19,76986574
30/04/2010;19,76986574;20,13006939;19,61633632;20,07692459;3168744;20,07692459
03/05/2010;19,60452636;20,13006939;19,60452636;19,92930014;3068262;19,92930014
04/05/2010;19,84072547;20,01196983;19,44509196;19,53366663;5579649;19,53366663
05/05/2010;19,49233178;19,76396076;19,47461685;19,54547658;4987639;19,54547658
06/05/2010;19,75215081;19,95292005;19,3269924;19,60452636;5326542;19,60452636
07/05/2010;19,77577072;20,17730921;19,39194716;20,07101961;14424407;20,07101961
10/05/2010;20,29540877;20,3662685;19,7816757;20,3662685;4603690;20,3662685
11/05/2010;20,28359881;20,9508613;19,95882503;20,75009206;8119767;20,75009206
12/05/2010;20,57294272;20,96267126;20,56113277;20,87409659;5089842;20,87409659
13/05/2010;20,61427757;21,02762602;20,56703775;20,96267126;9454623;20,96267126
14/05/2010;20,6851373;21,19296539;20,6851373;21,05124593;8001387;21,05124593
17/05/2010;20,98629117;21,59450389;20,78552193;21,01581606;3622266;21,01581606
18/05/2010;20,86819161;21,34058984;20,83866673;21,25792015;9617940;21,25792015
19/05/2010;21,19296539;21,37601971;20,90362148;21,02172104;6620017;21,02172104
20/05/2010;20,8977165;21,13391562;20,46074814;20,59656263;8524002;20,59656263
21/05/2010;20,8445717;20,8445717;20,30131374;20,8445717;10001787;20,8445717
24/05/2010;20,6319925;20,78552193;20,3131237;20,54932281;7060664;20,54932281
25/05/2010;20,54932281;20,60837259;20,04149472;20,25407392;3611800;20,25407392
26/05/2010;20,01196983;21,54726406;19,95882503;20,39579339;7749850;20,39579339
27/05/2010;20,39579339;20,8445717;20,37217348;20,63789748;4367636;20,63789748
28/05/2010;20,35445854;20,67923232;20,14187934;20,49027303;3090228;20,49027303
31/05/2010;20,54341783;20,6319925;20,19502414;20,60246761;2059661;20,60246761
01/06/2010;20,19502414;20,78552193;20,14778432;20,66742237;7123195;20,66742237
02/06/2010;21,31106495;21,84251295;20,78552193;21,84251295;8522418;21,84251295
04/06/2010;20,88590655;21,84841793;20,88590655;21,78936815;5184286;21,78936815
07/06/2010;21,84841793;22,82273927;21,7244134;22,67511483;9326916;22,67511483
08/06/2010;22,38577091;22,67511483;21,96651749;21,96651749;6565604;21,96651749
09/06/2010;22,02556727;22,24405145;21,39963962;22,24405145;4346726;22,24405145
10/06/2010;22,096427;23,26561261;22,01375731;22,91131394;5939420;22,91131394
11/06/2010;22,40348585;23,14160808;22,26176638;23,14160808;4489599;23,14160808
14/06/2010;23,07074834;23,24789768;22,79911936;23,24789768;6315491;23,24789768
15/06/2010;23,14160808;23,14160808;22,61016007;22,67511483;2748545;22,67511483
16/06/2010;22,74006958;22,74006958;22,27948131;22,27948131;4548541;22,27948131
17/06/2010;22,27948131;22,55701527;22,14366682;22,55701527;2583555;22,55701527
18/06/2010;22,43891571;22,49796549;22,03737722;22,03737722;6207819;22,03737722
21/06/2010;22,50387047;22,61606505;21,71260344;21,9369926;5933436;21,9369926
22/06/2010;22,26767136;22,61606505;22,02556727;22,09052202;4069421;22,09052202
23/06/2010;21,87203784;22,61606505;21,86613287;22,24405145;3080906;22,24405145
24/06/2010;21,86613287;22,09052202;21,57678895;21,61221882;4549617;21,61221882
25/06/2010;21,61221882;22,21452656;21,55316904;21,79527313;3200855;21,79527313
28/06/2010;21,61221882;21,86613287;21,45278442;21,45278442;1786782;21,45278442
29/06/2010;21,45278442;21,6712686;20,96267126;21,10439073;7868099;21,10439073
30/06/2010;20,89181153;21,87794282;20,64970744;21,31696993;6523511;21,31696993
01/07/2010;21,84841793;21,84841793;21,13982059;21,32877988;9296636;21,32877988
02/07/2010;21,32877988;22,09052202;21,32877988;22,01375731;2981314;22,01375731
05/07/2010;21,99604238;21,99604238;21,6712686;21,78936815;2157769;21,78936815
06/07/2010;21,58269393;22,29129127;21,58269393;21,98423242;8043903;21,98423242
07/07/2010;21,99604238;22,19681162;21,75984327;21,96651749;7474477;21,96651749
08/07/2010;22,04918718;22,31491118;21,60631384;22,11414193;3189588;22,11414193
12/07/2010;22,09052202;22,13776185;21,78936815;21,78936815;3155602;21,78936815
13/07/2010;21,70079349;22,06099713;21,70079349;21,90746771;1927349;21,90746771
14/07/2010;21,70079349;22,13776185;21,66536362;22,13776185;2350821;22,13776185
15/07/2010;22,01966229;22,26176638;21,83660798;22,1495718;2648998;22,1495718
16/07/2010;22,1495718;22,17319171;21,91337269;21,94289758;1915787;21,94289758
19/07/2010;22,12595189;22,24995642;21,96651749;22,2027166;1214254;22,2027166
20/07/2010;21,90746771;22,69282976;21,88975278;22,43891571;4304874;22,43891571
21/07/2010;22,49796549;22,55111029;21,96651749;21,96651749;3901093;21,96651749
22/07/2010;22,12595189;22,50387047;21,88975278;22,17909669;3042836;22,17909669
23/07/2010;22,0432822;22,35034105;21,92518264;22,00194736;2717446;22,00194736
26/07/2010;22,16728673;22,40348585;21,94289758;22,37986594;1449526;22,37986594
27/07/2010;22,40939083;22,43891571;21,86022789;21,90746771;6864509;21,90746771
28/07/2010;22,12004691;22,47434558;21,90746771;22,4684406;6250250;22,4684406
29/07/2010;22,85226416;22,85226416;22,03147225;22,40939083;4399895;22,40939083
30/07/2010;22,28538629;22,98217367;22,14366682;22,39167589;9332587;22,39167589
02/08/2010;22,76368949;22,94083883;22,03737722;22,20862158;4118638;22,20862158
03/08/2010;22,21452656;22,55701527;22,21452656;22,23814647;3528738;22,23814647
04/08/2010;22,23814647;22,85226416;22,23814647;22,76959447;6024353;22,76959447
05/08/2010;22,46253563;22,98807865;22,46253563;22,98807865;3941644;22,98807865
06/08/2010;22,94083883;23,01760354;22,74006958;22,88769403;5852903;22,88769403
09/08/2010;22,63377998;22,84635918;22,26767136;22,27357634;2329502;22,27357634
10/08/2010;22,26767136;22,42710576;21,830703;22,02556727;9656134;22,02556727
11/08/2010;21,9369926;22,00194736;21,81889304;22,00194736;1750501;22,00194736
12/08/2010;21,77165322;22,40348585;21,77165322;21,99604238;3643561;21,99604238
13/08/2010;21,86613287;22,3090062;21,5118342;22,3090062;4650948;22,3090062
16/08/2010;22,11414193;22,35034105;22,08461705;22,35034105;4151362;22,35034105
17/08/2010;22,35034105;22,36805598;22,23224149;22,26176638;4406690;22,26176638
18/08/2010;22,43891571;22,48025056;22,2027166;22,48025056;6237841;22,48025056
19/08/2010;22,19681162;22,73416461;22,19681162;22,72235465;5229727;22,72235465
20/08/2010;22,60425509;22,83454923;22,52749038;22,83454923;6176640;22,83454923
23/08/2010;22,83454923;22,94674381;22,50977545;22,66920985;1462808;22,66920985
24/08/2010;23,0294135;23,20065785;22,54520532;22,85226416;5843694;22,85226416
25/08/2010;22,95855376;23,3482823;22,72235465;23,28923252;9214111;23,28923252
26/08/2010;23,12979812;23,26561261;22,64558994;22,66330487;7168242;22,66330487
27/08/2010;22,65739989;23,72620088;22,38577091;23,57267146;4530465;23,57267146
30/08/2010;22,91131394;23,41914203;22,85226416;23,05303341;2586733;23,05303341
31/08/2010;23,63762621;23,80296559;23,32466239;23,80296559;8231932;23,80296559
01/09/2010;23,76753572;24,32850862;23,74391581;24,29898373;8001877;24,29898373
02/09/2010;24,00963981;24,32850862;23,68486603;24,15135928;5014306;24,15135928
03/09/2010;24,17497919;24,36393848;23,91516017;24,06868959;5104352;24,06868959
06/09/2010;24,23402897;24,32850862;23,92106515;23,92106515;605925;23,92106515
08/09/2010;23,98011493;24,6532824;23,53133661;24,44660817;8412402;24,44660817
09/09/2010;24,41117831;24,68280729;23,91516017;24,00373484;6014300;24,00373484
10/09/2010;24,1985991;24,32850862;24,00373484;24,24583893;2178954;24,24583893
13/09/2010;24,24583893;24,49975297;24,04506968;24,36984346;5219158;24,36984346
14/09/2010;24,38165342;24,3875584;24,12183439;24,26945884;3038835;24,26945884
15/09/2010;24,30488871;24,4407032;24,21040906;24,3875584;4966539;24,3875584
16/09/2010;24,12183439;24,53518284;24,06868959;24,41708328;2679558;24,41708328
17/09/2010;24,20450408;24,59423262;24,05687964;24,4407032;2744265;24,4407032
20/09/2010;24,44660817;24,62375751;24,44660817;24,62375751;3000501;24,62375751
21/09/2010;24,58242266;24,61785253;24,34031857;24,50565795;2911459;24,50565795
22/09/2010;24,25764888;24,493848;24,08049955;24,47613306;6730652;24,47613306
23/09/2010;24,31079368;24,56470773;24,29898373;24,53518284;4962603;24,53518284
24/09/2010;24,49975297;24,72414213;24,38165342;24,68280729;6266146;24,68280729
27/09/2010;24,67690231;24,67690231;24,39346337;24,64147244;4064903;24,64147244
28/09/2010;24,45251315;24,58242266;24,25764888;24,35803351;4034016;24,35803351
29/09/2010;24,25764888;24,30488871;24,0391647;24,29898373;4669195;24,29898373
30/09/2010;24,4407032;24,66509235;24,11002444;24,50565795;12234549;24,50565795
01/10/2010;24,74605984;24,74605984;23,82188267;24,44205419;7092550;24,44205419
04/10/2010;24,47245476;24,78862063;24,32653205;24,41165363;4389850;24,41165363
05/10/2010;24,49677521;24,92846323;24,46029453;24,86158199;6918255;24,86158199
06/10/2010;24,65485815;25,14126719;24,65485815;24,89806267;5325720;24,89806267
07/10/2010;24,92846323;25,11086662;24,74605984;25,11086662;3161767;25,11086662
08/10/2010;24,91630301;25,49391374;24,91630301;25,23246888;6690769;25,23246888
11/10/2010;25,40879216;25,48783363;25,17166775;25,4756734;3695343;25,4756734
13/10/2010;25,46959329;25,5243143;25,17166775;25,5243143;3639182;25,5243143
14/10/2010;25,53647453;25,70671769;24,89198255;25,23246888;4562956;25,23246888
15/10/2010;25,39663193;25,43919272;24,81294109;25,11086662;2352430;25,11086662
18/10/2010;25,11086662;25,11086662;24,8676621;25,06222572;3756432;25,06222572
19/10/2010;24,8676621;24,8676621;24,34477239;24,49677521;3562494;24,49677521
20/10/2010;24,3508525;25,13518707;24,32045193;24,89806267;5260168;24,89806267
21/10/2010;24,76430018;25,08046606;24,41773374;24,41773374;6000574;24,41773374
22/10/2010;24,56365645;24,56365645;24,19884967;24,44205419;4119332;24,44205419
25/10/2010;24,2596508;24,80686097;24,20492979;24,32045193;4721094;24,32045193
26/10/2010;24,50285532;24,92846323;24,37517295;24,79470075;3960099;24,79470075
27/10/2010;24,91630301;25,43919272;24,64877803;25,14126719;6514094;25,14126719
28/10/2010;25,40879216;25,40879216;24,65485815;24,8676621;3554951;24,8676621
29/10/2010;24,91022289;25,12302685;24,50893544;24,6305377;5889999;24,6305377
01/11/2010;24,6305377;25,60335577;24,56365645;24,97102402;3075911;24,97102402
03/11/2010;24,97102402;25,36015125;24,75822007;24,91022289;6453892;24,91022289
04/11/2010;25,34799103;25,62767623;25,05006549;25,29327001;4273370;25,29327001
05/11/2010;25,53039442;25,53039442;24,80686097;24,80686097;4520642;24,80686097
08/11/2010;25,10478651;25,43919272;24,87374222;24,98318425;4230875;24,98318425
09/11/2010;25,42095238;25,42095238;24,88590244;24,88590244;2120560;24,88590244
10/11/2010;24,89806267;25,39663193;24,68525871;25,39663193;3871830;25,39663193
11/11/2010;25,3358308;25,39055182;24,75822007;24,75822007;3827233;24,75822007
12/11/2010;24,93454335;25,29935012;24,78254052;24,83118142;5343805;24,83118142
16/11/2010;24,92846323;25,16558764;24,56365645;25,05006549;5539497;25,05006549
17/11/2010;24,87374222;25,25070922;24,27789114;25,17774786;4926977;25,17774786
18/11/2010;25,11086662;25,23246888;24,89806267;25,22638877;2645494;25,22638877
19/11/2010;25,14126719;25,22030866;24,83118142;24,93454335;3018717;24,93454335
22/11/2010;24,81294109;25,0987064;24,29613148;24,64877803;2801297;24,64877803
23/11/2010;24,62445758;24,92846323;23,95564515;24,0711673;2162046;24,0711673
24/11/2010;24,03468662;24,69133883;24,03468662;24,69133883;6263659;24,69133883
25/11/2010;24,6791786;25,22638877;24,33869227;25,11086662;2269989;25,11086662
26/11/2010;25,04398538;25,11086662;24,60621724;24,6791786;3887985;24,6791786
29/11/2010;24,63661781;24,8190212;24,3508525;24,68525871;8726691;24,68525871
30/11/2010;24,43597408;24,80078086;24,35693261;24,38733318;4815631;24,38733318
01/12/2010;24,84334165;24,94062346;24,44813431;24,75213996;4229149;24,75213996
02/12/2010;24,75213996;24,93454335;24,51501555;24,92846323;4475824;24,92846323
03/12/2010;25,02574504;25,03182515;24,57581668;24,58189679;1934532;24,58189679
06/12/2010;24,74605984;24,74605984;24,10764798;24,10764798;2806439;24,10764798
07/12/2010;24,44205419;24,539336;24,0225264;24,0225264;2249366;24,0225264
08/12/2010;24,02860651;24,2596508;23,81580256;24,08940764;1948759;24,08940764
09/12/2010;23,92524459;24,19884967;23,62123894;23,95564515;2478450;23,95564515
10/12/2010;23,85228323;24,24141047;23,73068097;23,99820595;2414109;23,99820595
13/12/2010;24,19276956;24,56365645;23,82188267;24,44205419;2114708;24,44205419
14/12/2010;24,23533035;24,37517295;24,0225264;24,0225264;1964361;24,0225264
15/12/2010;24,07724741;24,38125306;24,07724741;24,2596508;2718103;24,2596508
16/12/2010;24,33869227;24,38125306;23,98604572;24,01644628;1917893;24,01644628
17/12/2010;23,95564515;24,18060934;23,77324177;23,86444346;5157168;23,86444346
20/12/2010;23,86444346;24,06508719;23,42059521;23,46923612;3941790;23,46923612
21/12/2010;23,77324177;24,13196843;23,62123894;24,01644628;1751690;24,01644628
22/12/2010;24,19884967;24,2596508;23,71244064;24,2596508;1362767;24,2596508
23/12/2010;24,32653205;24,50285532;24,09548775;24,46029453;3035732;24,46029453
27/12/2010;24,15020877;24,8190212;24,15020877;24,65485815;3990442;24,65485815
28/12/2010;24,62445758;25,29327001;24,50285532;25,29327001;10301671;25,29327001
29/12/2010;25,27502967;25,29327001;24,88590244;25,11086662;1358368;25,11086662
30/12/2010;25,29327001;25,55471487;24,57581668;25,55471487;6310061;25,55471487
03/01/2011;25,57424924;25,66635338;24,91723971;24,99092302;4817464;24,99092302
04/01/2011;24,93566054;25,27951599;24,70233005;25,11372854;2715394;25,11372854
05/01/2011;24,88039806;25,34705903;24,68390923;25,34705903;3341727;25,34705903
06/01/2011;25,12600909;25,42074234;24,9970633;25,42074234;4279296;25,42074234
07/01/2011;25,27337572;25,4821451;25,1751313;25,4821451;5285196;25,4821451
10/01/2011;25,27337572;25,66635338;25,24881461;25,66635338;4437389;25,66635338
11/01/2011;25,59881034;25,81986027;25,59881034;25,74003669;4713837;25,74003669
12/01/2011;25,81372;26,15143517;25,78915889;26,03476993;7730579;26,03476993
13/01/2011;26,05933103;26,28038097;25,97336717;26,15757545;6937027;26,15757545
14/01/2011;25,97950745;26,40318649;25,91196441;26,06547131;5097273;26,06547131
17/01/2011;26,05319076;26,05319076;25,78915889;25,89968386;1380417;25,89968386
18/01/2011;25,73389641;25,97336717;25,64179227;25,82600055;2927445;25,82600055
19/01/2011;25,72775613;25,96108662;25,18127158;25,49442565;2445413;25,49442565
20/01/2011;25,24267434;25,59881034;25,05232578;25,41460206;5005604;25,41460206
21/01/2011;25,43302289;25,64179227;25,34705903;25,39004096;3465177;25,39004096
24/01/2011;25,42074234;26,05319076;25,42074234;25,97336717;8939484;25,97336717
26/01/2011;25,70933531;25,9672269;25,48828537;25,77687834;8015240;25,77687834
27/01/2011;25,73389641;26,07775186;25,61109089;25,90582414;5031700;25,90582414
28/01/2011;26,03476993;26,03476993;25,13828965;25,46372427;6586594;25,46372427
31/01/2011;25,46372427;25,54354786;24,76373281;24,8435564;7952970;24,8435564
01/02/2011;24,92952026;24,94180082;24,68390923;24,74531199;4008875;24,74531199
02/02/2011;24,65934812;25,00934385;24,54268288;24,81285502;4779908;24,81285502
03/02/2011;24,61022592;25,03390495;24,56110371;24,89267861;2619596;24,89267861
04/02/2011;24,89267861;24,95408137;24,29707184;24,29707184;3205815;24,29707184
07/02/2011;24,43829819;24,91109944;24,26637046;24,85583695;3406382;24,85583695
08/02/2011;25,04618551;25,04618551;24,49970095;24,67162868;5127705;24,67162868
09/02/2011;24,56110371;24,8189953;23,89795391;24,07602191;7318163;24,07602191
10/02/2011;23,87953308;24,29707184;23,70146508;24,25408991;2944377;24,25408991
11/02/2011;24,19268715;24,40759681;23,93479556;24,25408991;4220884;24,25408991
14/02/2011;24,04532053;24,24180936;23,75672756;23,94707612;4041872;23,94707612
15/02/2011;23,94707612;24,05760108;23,8242706;23,8242706;2451317;23,8242706
16/02/2011;24,05760108;24,57952454;24,05760108;24,57952454;13102781;24,57952454
17/02/2011;24,57338426;25,07688689;24,43829819;24,75145226;6241490;24,75145226
18/02/2011;24,93566054;24,93566054;24,59180509;24,78215364;4314269;24,78215364
21/02/2011;24,80671475;25,07688689;24,38917598;25,0216244;3397320;25,0216244
22/02/2011;25,00320358;25,00320358;24,39531626;24,58566481;9309357;24,58566481
23/02/2011;24,70847033;24,99092302;24,31549267;24,74531199;6963073;24,74531199
24/02/2011;24,74531199;24,8435564;24,39531626;24,73917171;10187991;24,73917171
25/02/2011;24,80057447;24,91109944;24,56724398;24,56724398;2956048;24,56724398
28/02/2011;24,8681175;25,05232578;24,62250647;25,05232578;3966517;25,05232578
01/03/2011;25,11986882;25,26723544;24,90495916;24,9725022;4061940;24,9725022
02/03/2011;24,77601337;25,04618551;24,77601337;24,92952026;3573238;24,92952026
03/03/2011;25,16899103;25,71547558;25,04004523;25,4821451;4748053;25,4821451
04/03/2011;25,26723544;25,67249365;25,26723544;25,67249365;10115104;25,67249365
09/03/2011;25,67863393;25,77687834;25,48828537;25,77687834;6242974;25,77687834
10/03/2011;25,77073807;25,77687834;25,57424924;25,6847742;6575549;25,6847742
11/03/2011;25,75231724;25,93652552;25,61109089;25,80143945;6933382;25,80143945
14/03/2011;25,88126303;26,12687407;25,80143945;26,09617269;6500613;26,09617269
15/03/2011;25,91196441;26,09003241;25,43302289;25,67863393;11532155;25,67863393
16/03/2011;26,01020883;26,01020883;25,24881461;25,54354786;8051973;25,54354786
17/03/2011;25,8628422;25,9672269;25,3286382;25,66635338;6379082;25,66635338
18/03/2011;25,92424496;25,9672269;25,55582841;25,60495062;16967228;25,60495062
21/03/2011;25,95557373;26,18319548;25,6007516;26,1631112;5280602;26,1631112
22/03/2011;26,15641645;26,15641645;26,04260557;26,10955315;3212712;26,10955315
23/03/2011;26,10955315;26,2099745;25,98235276;26,00913179;8529791;26,00913179
24/03/2011;26,10955315;26,44429101;26,06268985;26,28361683;5906708;26,28361683
25/03/2011;26,28361683;27,40164129;25,96896324;27,31460944;19217715;27,31460944
28/03/2011;27,33469372;27,47528362;25,30618228;25,30618228;46650910;25,30618228
29/03/2011;25,33965607;25,73464674;24,96474966;25,37312985;14439423;25,37312985
30/03/2011;25,33965607;25,90871043;25,33965607;25,44007742;6612724;25,44007742
31/03/2011;25,66769917;26,27022732;25,50033024;26,27022732;10625000;26,27022732
01/04/2011;26,33717489;26,47776479;25,98235276;26,43090149;9141128;26,43090149
04/04/2011;26,44429101;26,92631353;26,33048013;26,87945023;10430886;26,87945023
05/04/2011;26,71877605;27,5087574;26,59827042;27,48197838;10592029;27,48197838
06/04/2011;27,44850459;27,65604206;27,11376673;27,11376673;12506158;27,11376673
07/04/2011;27,25435663;27,78324245;27,10707197;27,78324245;11183053;27,78324245
08/04/2011;27,81671624;27,91713759;27,15393527;27,19410381;4972356;27,19410381
11/04/2011;27,31460944;27,91044284;27,24766187;27,48197838;6093259;27,48197838
12/04/2011;27,44850459;27,85019002;27,24766187;27,74976866;9829752;27,74976866
13/04/2011;27,78993721;27,90374808;27,48197838;27,78324245;6771357;27,78324245
14/04/2011;27,85019002;28,11798031;27,76315818;27,99747468;11111303;27,99747468
15/04/2011;28,11798031;28,35229681;28,06442225;28,35229681;6439544;28,35229681
18/04/2011;28,35229681;28,78076128;27,93052711;28,78076128;6529901;28,78076128
19/04/2011;28,6669504;28,78745603;28,53975002;28,53975002;4622026;28,53975002
20/04/2011;28,53975002;28,8544036;28,3857706;28,46610769;6256871;28,46610769
25/04/2011;28,08450652;28,56652904;28,00416944;28,31882303;6392980;28,31882303
26/04/2011;28,2451807;28,47280244;27,82341099;27,82341099;9008614;27,82341099
27/04/2011;27,65604206;28,13136983;27,54892595;28,05103274;11737036;28,05103274
28/04/2011;27,78324245;28,78076128;27,78324245;28,48619196;10191876;28,48619196
29/04/2011;28,45271817;28,78745603;27,64934731;27,76315818;23107226;27,76315818
02/05/2011;28,0577275;28,11798031;27,71629488;28,11798031;8141136;28,11798031
03/05/2011;27,81002148;28,16484361;27,67612633;27,95061138;5545094;27,95061138
04/05/2011;28,13136983;28,74728749;27,28113566;27,38825177;9352561;27,38825177
05/05/2011;27,11376673;27,72968439;26,92631353;27,05351391;9582433;27,05351391
06/05/2011;27,64934731;28,17823313;27,19410381;27,85688478;8981148;27,85688478
09/05/2011;27,85688478;28,14475934;27,31460944;27,42842032;4305606;27,42842032
10/05/2011;27,64265255;28,23848594;27,64265255;27,94391662;6336506;27,94391662
11/05/2011;27,89705332;28,05103274;27,65604206;28,03094847;4103392;28,03094847
12/05/2011;28,02425371;28,78745603;28,02425371;28,65356089;8816753;28,65356089
13/05/2011;28,60669759;28,78076128;28,23179118;28,60669759;6383879;28,60669759
16/05/2011;28,29873876;28,72050846;28,1983174;28,5263605;8876340;28,5263605
17/05/2011;28,75398225;28,75398225;27,91044284;28,51966574;6288022;28,51966574
18/05/2011;28,59330807;28,77406652;28,2451807;28,72050846;12515800;28,72050846
